batch,signer_id,label,normalized_label,landmark_path,stickman_video_path,has_stickman_video,frame_count,first_pose_points,first_left_hand_points,first_right_hand_points,first_face_points,pose_frame_pct,left_hand_frame_pct,right_hand_frame_pct,face_frame_pct,both_hands_missing_frame_pct,sample_flags
Batch 1,203,ALWAYS,always,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/ALWAYS.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/ALWAYS.mp4,True,51,33,0,21,468,100.0,58.82,68.63,100.0,0.0,
Batch 1,203,CHILDREN,children,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/CHILDREN.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/CHILDREN.mp4,True,35,33,21,21,468,100.0,100.0,48.57,100.0,0.0,
Batch 1,203,GOOD,good,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/GOOD.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/GOOD.mp4,True,34,33,21,21,468,100.0,100.0,55.88,100.0,0.0,
Batch 1,203,GREET,greet,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/GREET.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/GREET.mp4,True,32,33,0,21,468,100.0,28.12,53.12,100.0,43.75,
Batch 1,203,HE,he,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/HE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/HE.mp4,True,42,33,21,0,468,100.0,97.62,88.1,100.0,0.0,
Batch 1,203,HOBBY,hobby,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/HOBBY.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/HOBBY.mp4,True,50,33,0,21,468,100.0,64.0,70.0,100.0,12.0,
Batch 1,203,IMPORTANT,important,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/IMPORTANT.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/IMPORTANT.mp4,True,42,33,0,21,468,100.0,85.71,100.0,100.0,0.0,
Batch 1,203,INTREST,intrest,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/INTREST.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/INTREST.mp4,True,35,33,21,21,468,100.0,85.71,88.57,100.0,11.43,
Batch 1,203,LANGUAGE,language,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/LANGUAGE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/LANGUAGE.mp4,True,67,33,0,21,468,100.0,43.28,85.07,100.0,11.94,
Batch 1,203,LAY,lay,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/LAY.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/LAY.mp4,True,31,33,21,21,468,100.0,100.0,87.1,100.0,0.0,
Batch 1,203,LEARN,learn,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/LEARN.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/LEARN.mp4,True,29,33,21,0,468,100.0,79.31,58.62,100.0,17.24,
Batch 1,203,LIKE,like,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/LIKE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/LIKE.mp4,True,29,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 1,203,MAKE,make,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/MAKE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/MAKE.mp4,True,45,33,21,21,468,100.0,48.89,100.0,100.0,0.0,
Batch 1,203,ME,me,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/ME.mp4,True,31,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 1,203,MIND,mind,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/MIND.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/MIND.mp4,True,40,33,21,0,468,100.0,100.0,60.0,100.0,0.0,
Batch 1,203,MINE,mine,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/MINE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/MINE.mp4,True,32,33,0,0,468,100.0,90.62,93.75,100.0,3.12,
Batch 1,203,NAME,name,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/NAME.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/NAME.mp4,True,38,33,0,0,468,100.0,78.95,73.68,100.0,13.16,
Batch 1,203,NOW,now,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/NOW.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/NOW.mp4,True,55,33,0,21,468,100.0,78.18,60.0,100.0,16.36,
Batch 1,203,ONE,one,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/ONE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/ONE.mp4,True,25,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 1,203,PARENT,parent,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/PARENT.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/PARENT.mp4,True,40,33,21,0,468,100.0,100.0,75.0,100.0,0.0,
Batch 1,203,PAST,past,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/PAST.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/PAST.mp4,True,41,33,0,21,468,100.0,60.98,65.85,100.0,0.0,
Batch 1,203,PHONE,phone,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/PHONE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/PHONE.mp4,True,47,33,0,21,468,100.0,82.98,82.98,100.0,0.0,
Batch 1,203,POST,post,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/POST.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/POST.mp4,True,52,33,21,21,468,100.0,100.0,86.54,100.0,0.0,
Batch 1,203,REGISTER,register,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/REGISTER.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/REGISTER.mp4,True,31,33,21,0,468,100.0,96.77,93.55,100.0,0.0,
Batch 1,203,RING,ring,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/RING.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/RING.mp4,True,46,33,21,0,468,100.0,100.0,89.13,100.0,0.0,
Batch 1,203,SECRET,secret,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/SECRET.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/SECRET.mp4,True,34,33,21,0,468,100.0,100.0,38.24,100.0,0.0,
Batch 1,203,SHE,she,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/SHE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/SHE.mp4,True,36,33,0,21,468,100.0,69.44,88.89,100.0,2.78,
Batch 1,203,SHOWN,shown,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/SHOWN.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/SHOWN.mp4,True,33,33,21,0,468,100.0,87.88,75.76,100.0,9.09,
Batch 1,203,SIGN,sign,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/SIGN.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/SIGN.mp4,True,40,33,21,21,468,100.0,80.0,80.0,100.0,10.0,
Batch 1,203,SLOW,slow,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/SLOW.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/SLOW.mp4,True,60,33,21,21,468,100.0,75.0,53.33,100.0,13.33,
Batch 1,203,SPEAK,speak,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/SPEAK.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/SPEAK.mp4,True,20,33,21,21,468,100.0,100.0,95.0,100.0,0.0,
Batch 1,203,STUDENT,student,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/STUDENT.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/STUDENT.mp4,True,33,33,0,21,468,100.0,72.73,63.64,100.0,18.18,
Batch 1,203,THIEF,thief,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/THIEF.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/THIEF.mp4,True,31,33,21,21,468,100.0,61.29,51.61,100.0,29.03,
Batch 1,203,TOM,tom,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/TOM.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/TOM.mp4,True,51,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 1,203,TYPE,type,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/TYPE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/TYPE.mp4,True,39,33,21,21,468,100.0,94.87,58.97,100.0,0.0,
Batch 1,203,VIDEO,video,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/VIDEO.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/VIDEO.mp4,True,57,33,0,21,468,100.0,61.4,38.6,100.0,19.3,
Batch 1,203,WALK,walk,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/WALK.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/WALK.mp4,True,37,33,21,0,468,100.0,100.0,78.38,100.0,0.0,
Batch 1,203,WE,we,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/WE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/WE.mp4,True,33,33,21,0,468,100.0,100.0,36.36,100.0,0.0,
Batch 1,203,WHISPER,whisper,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/WHISPER.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/WHISPER.mp4,True,43,33,21,21,468,100.0,100.0,95.35,100.0,0.0,
Batch 1,203,WRITE,write,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/WRITE.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/WRITE.mp4,True,33,33,0,0,468,100.0,90.91,60.61,100.0,9.09,
Batch 1,203,YOURS,yours,KSL-Dataset/Pose Data/Batch 1/203/Extract/Landmarks/YOURS.npy,KSL-Dataset/Pose Data/Batch 1/203/Extract/Stickmans/YOURS.mp4,True,23,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 1,204,AFFECT,affect,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/AFFECT.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/AFFECT.mp4,True,26,33,0,21,468,100.0,69.23,50.0,100.0,0.0,
Batch 1,204,AGO,ago,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/AGO.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/AGO.mp4,True,18,33,0,0,468,100.0,5.56,33.33,100.0,61.11,
Batch 1,204,ALSO,also,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/ALSO.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/ALSO.mp4,True,22,33,21,0,468,100.0,50.0,22.73,100.0,36.36,
Batch 1,204,ALWAYS,always,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/ALWAYS.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/ALWAYS.mp4,True,28,33,0,0,468,100.0,0.0,14.29,100.0,85.71,left_hand_missing_all_frames
Batch 1,204,ANNOUNCE,announce,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/ANNOUNCE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/ANNOUNCE.mp4,True,28,33,0,0,468,100.0,7.14,3.57,100.0,89.29,
Batch 1,204,BOTH,both,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/BOTH.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/BOTH.mp4,True,10,33,0,0,468,100.0,0.0,40.0,100.0,60.0,short_sequence;left_hand_missing_all_frames
Batch 1,204,BRIEF,brief,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/BRIEF.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/BRIEF.mp4,True,45,33,0,0,468,100.0,0.0,82.22,100.0,17.78,left_hand_missing_all_frames
Batch 1,204,BYE,bye,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/BYE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/BYE.mp4,True,8,33,0,21,468,100.0,12.5,100.0,100.0,0.0,short_sequence
Batch 1,204,CAR,car,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/CAR.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/CAR.mp4,True,22,33,0,21,468,100.0,0.0,68.18,100.0,31.82,left_hand_missing_all_frames
Batch 1,204,CHURCH,church,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/CHURCH.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/CHURCH.mp4,True,19,33,0,21,468,100.0,68.42,89.47,100.0,10.53,
Batch 1,204,CLEAN,clean,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/CLEAN.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/CLEAN.mp4,True,18,33,21,21,468,100.0,22.22,16.67,100.0,66.67,
Batch 1,204,COME,come,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/COME.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/COME.mp4,True,20,33,0,0,468,100.0,45.0,10.0,100.0,45.0,
Batch 1,204,EARDRUM,eardrum,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/EARDRUM.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/EARDRUM.mp4,True,70,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 1,204,FRIENDS,friends,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/FRIENDS.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/FRIENDS.mp4,True,26,33,0,0,468,100.0,3.85,46.15,100.0,50.0,
Batch 1,204,FUTURE,future,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/FUTURE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/FUTURE.mp4,True,17,33,0,0,468,100.0,5.88,23.53,100.0,70.59,
Batch 1,204,GOOD,good,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/GOOD.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/GOOD.mp4,True,10,33,0,21,468,100.0,30.0,20.0,100.0,50.0,short_sequence
Batch 1,204,HE,he,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/HE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/HE.mp4,True,19,33,0,0,468,100.0,0.0,84.21,100.0,15.79,left_hand_missing_all_frames
Batch 1,204,HER,her,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/HER.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/HER.mp4,True,15,33,0,0,468,100.0,0.0,46.67,100.0,53.33,left_hand_missing_all_frames
Batch 1,204,HIS,his,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/HIS.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/HIS.mp4,True,18,33,0,21,468,100.0,0.0,61.11,100.0,38.89,left_hand_missing_all_frames
Batch 1,204,HOUSE,house,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/HOUSE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/HOUSE.mp4,True,8,33,0,0,468,100.0,0.0,25.0,100.0,75.0,short_sequence;left_hand_missing_all_frames
Batch 1,204,IDEA,idea,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/IDEA.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/IDEA.mp4,True,14,33,0,0,468,100.0,0.0,42.86,100.0,57.14,left_hand_missing_all_frames
Batch 1,204,INTERNET,internet,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/INTERNET.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/INTERNET.mp4,True,24,33,0,0,468,100.0,25.0,4.17,100.0,70.83,
Batch 1,204,JEFF,jeff,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/JEFF.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/JEFF.mp4,True,70,33,0,0,468,100.0,0.0,54.29,100.0,45.71,left_hand_missing_all_frames
Batch 1,204,JOSEPH,joseph,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/JOSEPH.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/JOSEPH.mp4,True,52,33,0,21,468,100.0,0.0,80.77,100.0,19.23,left_hand_missing_all_frames
Batch 1,204,ME,me,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/ME.mp4,True,19,33,0,0,468,100.0,47.37,15.79,100.0,36.84,
Batch 1,204,NEW,new,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/NEW.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/NEW.mp4,True,14,33,0,21,468,100.0,42.86,50.0,100.0,35.71,
Batch 1,204,NOW,now,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/NOW.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/NOW.mp4,True,27,33,0,0,468,100.0,40.74,14.81,100.0,59.26,
Batch 1,204,PAPER,paper,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/PAPER.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/PAPER.mp4,True,15,33,0,21,468,100.0,0.0,86.67,100.0,13.33,left_hand_missing_all_frames
Batch 1,204,PARK,park,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/PARK.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/PARK.mp4,True,18,33,21,21,468,100.0,38.89,27.78,100.0,61.11,
Batch 1,204,PASS,pass,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/PASS.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/PASS.mp4,True,19,33,21,0,468,100.0,10.53,0.0,100.0,89.47,right_hand_missing_all_frames
Batch 1,204,PAST,past,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/PAST.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/PAST.mp4,True,26,33,0,0,468,100.0,53.85,26.92,100.0,38.46,
Batch 1,204,REMARKS,remarks,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/REMARKS.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/REMARKS.mp4,True,17,33,0,0,468,100.0,0.0,23.53,100.0,76.47,left_hand_missing_all_frames
Batch 1,204,REPORT,report,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/REPORT.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/REPORT.mp4,True,15,33,21,21,468,100.0,26.67,33.33,100.0,66.67,
Batch 1,204,SHE,she,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/SHE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/SHE.mp4,True,26,33,0,0,468,100.0,0.0,34.62,100.0,65.38,left_hand_missing_all_frames
Batch 1,204,SING,sing,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/SING.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/SING.mp4,True,15,33,0,21,468,100.0,86.67,33.33,100.0,6.67,
Batch 1,204,TERRY,terry,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/TERRY.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/TERRY.mp4,True,45,33,0,21,468,100.0,0.0,82.22,100.0,17.78,left_hand_missing_all_frames
Batch 1,204,THEM,them,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/THEM.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/THEM.mp4,True,34,33,0,0,468,100.0,0.0,64.71,100.0,35.29,left_hand_missing_all_frames
Batch 1,204,THEY,they,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/THEY.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/THEY.mp4,True,19,33,0,0,468,100.0,0.0,26.32,100.0,73.68,left_hand_missing_all_frames
Batch 1,204,TODAY,today,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/TODAY.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/TODAY.mp4,True,26,33,0,0,468,100.0,38.46,26.92,100.0,53.85,
Batch 1,204,TRUE,true,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/TRUE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/TRUE.mp4,True,17,33,0,0,468,100.0,0.0,29.41,100.0,70.59,left_hand_missing_all_frames
Batch 1,204,VOICE,voice,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/VOICE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/VOICE.mp4,True,15,33,0,21,468,100.0,0.0,60.0,100.0,40.0,left_hand_missing_all_frames
Batch 1,204,WRITE,write,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/WRITE.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/WRITE.mp4,True,26,33,0,0,468,100.0,0.0,11.54,100.0,88.46,left_hand_missing_all_frames
Batch 1,204,YOU,you,KSL-Dataset/Pose Data/Batch 1/204/Extract/Landmarks/YOU.npy,KSL-Dataset/Pose Data/Batch 1/204/Extract/Stickmans/YOU.mp4,True,32,33,0,0,468,100.0,0.0,21.88,100.0,78.12,left_hand_missing_all_frames
Batch 1,205,ALOT,alot,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/ALOT.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/ALOT.mp4,True,30,33,21,21,468,100.0,66.67,93.33,100.0,0.0,
Batch 1,205,AUNT,aunt,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/AUNT.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/AUNT.mp4,True,42,33,21,0,468,100.0,47.62,54.76,100.0,0.0,
Batch 1,205,BEAUTIFUL,beautiful,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/BEAUTIFUL.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/BEAUTIFUL.mp4,True,37,33,21,21,468,100.0,100.0,64.86,100.0,0.0,
Batch 1,205,BIRTH,birth,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/BIRTH.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/BIRTH.mp4,True,31,33,0,0,468,100.0,41.94,29.03,100.0,41.94,
Batch 1,205,BOY,boy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/BOY.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/BOY.mp4,True,39,33,21,21,468,100.0,94.87,97.44,100.0,2.56,
Batch 1,205,BRIDE,bride,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/BRIDE.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/BRIDE.mp4,True,78,33,0,21,468,100.0,84.62,66.67,100.0,3.85,
Batch 1,205,BROTHER,brother,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/BROTHER.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/BROTHER.mp4,True,29,33,0,0,468,100.0,93.1,96.55,100.0,3.45,
Batch 1,205,CHILD,child,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/CHILD.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/CHILD.mp4,True,28,33,0,21,468,100.0,0.0,75.0,100.0,25.0,left_hand_missing_all_frames
Batch 1,205,COUSIN,cousin,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/COUSIN.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/COUSIN.mp4,True,48,33,0,0,468,100.0,0.0,72.92,100.0,27.08,left_hand_missing_all_frames
Batch 1,205,DIED,died,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/DIED.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/DIED.mp4,True,31,33,0,0,468,100.0,74.19,74.19,100.0,12.9,
Batch 1,205,FAITH,faith,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/FAITH.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/FAITH.mp4,True,42,33,21,21,468,100.0,100.0,90.48,100.0,0.0,
Batch 1,205,FAMILY,family,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/FAMILY.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/FAMILY.mp4,True,34,33,21,21,468,100.0,88.24,100.0,100.0,0.0,
Batch 1,205,FEEL,feel,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/FEEL.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/FEEL.mp4,True,41,33,0,21,468,100.0,87.8,78.05,100.0,0.0,
Batch 1,205,FULL,full,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/FULL.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/FULL.mp4,True,32,33,21,21,468,100.0,96.88,84.38,100.0,0.0,
Batch 1,205,GIRL,girl,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/GIRL.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/GIRL.mp4,True,33,33,21,0,468,100.0,81.82,75.76,100.0,6.06,
Batch 1,205,GIVE,give,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/GIVE.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/GIVE.mp4,True,31,33,21,0,468,100.0,54.84,61.29,100.0,25.81,
Batch 1,205,GROOM,groom,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/GROOM.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/GROOM.mp4,True,32,33,0,0,468,100.0,84.38,21.88,100.0,15.62,
Batch 1,205,GROW,grow,KSL-Dataset/Pose Data/Batch 1/205/Extract/Landmarks/GROW.npy,KSL-Dataset/Pose Data/Batch 1/205/Extract/Stickmans/GROW.mp4,True,31,33,0,21,468,100.0,90.32,74.19,100.0,3.23,
